Time,Position->,Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Velocity->,Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Current->,Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6
0.423949824,,1.970152378,-1.743557278,0.476914853,-1.781109635,4.748039722,3.124857426,,0.077363767,-0.095554225,-0.150163934,0.030943271,-0.001510012,-0.152798876,,-1.125388861,-1.697050571,-0.876547933,-0.166229486,-0.21198073,-0.208930641
0.43188992,,1.970751762,-1.744324986,0.475693971,-1.780894581,4.747991562,3.123565197,,0.073260367,-0.096870892,-0.153116852,0.020013656,-0.001270328,-0.146830723,,-1.040200114,-1.759821296,-0.98639667,-0.208930641,-0.208930641,-0.032025866
0.439869952,,1.971339226,-1.745092217,0.47448507,-1.780762498,4.747991562,3.122297049,,0.074871048,-0.097458914,-0.156862319,0.021691447,-0.001246359,-0.157496691,,-0.997605681,-1.901055336,-1.185917735,-0.173854694,-0.244006589,-0.272982359
0.447919872,,1.971938133,-1.745871846,0.473276168,-1.780570809,4.74793148,3.121028662,,0.076954708,-0.098673314,-0.162371874,0.018287929,-0.00510528,-0.167108044,,-1.028990984,-1.948133349,-1.154532433,-0.19825536,-0.201305434,-0.21198073
0.455909888,,1.972549915,-1.746711556,0.471995711,-1.78041536,4.74793148,3.11967659,,0.077363767,-0.099440306,-0.167191133,0.017592844,-0.00510528,-0.167443603,,-1.055892825,-1.9458915,-1.008814693,-0.114378087,-0.195205271,-0.152504116
0.463919872,,1.973185062,-1.747515027,0.470666975,-1.780283753,4.747907639,3.118336678,,0.076277196,-0.100360692,-0.17158854,0.021595575,-0.003595268,-0.159342259,,-1.004331112,-1.748612285,-1.1164217,-0.160129324,-0.187580064,-0.248581707
0.471859968,,1.973772526,-1.748342816,0.469291031,-1.780175511,4.747919559,3.117008686,,0.078808263,-0.101958595,-0.172598407,0.010306434,-0.00246875,-0.169265196,,-1.017781973,-1.643247128,-1.176950574,-0.050326359,-0.216555849,-0.015250412
0.479879936,,1.974395752,-1.749121968,0.467938691,-1.779972378,4.747919559,3.115584612,,0.078130759,-0.101805195,-0.177980125,0.031734228,-0.001893508,-0.17724669,,-1.058134556,-1.616345406,-1.161257863,-0.077777103,-0.230281219,-0.286707729
0.487899904,,1.975090981,-1.749973599,0.466514438,-1.779828374,4.747859955,3.114244699,,0.079396293,-0.100462958,-0.181431577,0.020996362,-0.001581918,-0.182040378,,-1.071585417,-1.562541962,-1.042441964,0.045751236,-0.2409565,-0.2409565
0.495849984,,1.975690365,-1.750765149,0.465102166,-1.779540841,4.747823715,3.112784863,,0.079639174,-0.100462958,-0.185598895,0.034610443,-0.001581918,-0.182471812,,-1.051409125,-1.605136395,-1.087278128,0.032025866,-0.254681885,-0.141828835
0.503830016,,1.976349354,-1.751544778,0.463641971,-1.779301945,4.747787952,3.111397028,,0.075906485,-0.097880758,-0.184077695,0.029217541,-0.006016081,-0.175401121,,-1.060376406,-1.766546726,-0.751006544,0.122003295,-0.18452999,-0.263832122
0.51188992,,1.976924896,-1.752312009,0.462133825,-1.779062573,4.747811794,3.109901667,,0.078130759,-0.096359558,-0.185931265,0.024687504,-0.004458132,-0.175233349,,-1.12090528,-1.829317451,-0.948285878,0.082352221,-0.173854694,0.05337644
0.519849984,,1.97756052,-1.753115479,0.460638046,-1.778906647,4.747799873,3.108477354,,0.076392248,-0.095554225,-0.186007962,0.020061594,-0.002876214,-0.181728795,,-1.087278128,-1.739645004,-1.022265553,0.12657842,-0.202830479,-0.231806263
0.527949824,,1.97818327,-1.753871266,0.45914188,-1.778739278,4.747787952,3.107017517,,0.075932048,-0.094160855,-0.184767991,0.021427795,-0.002109224,-0.188799486,,-0.990880251,-1.735161424,-1.020023823,0.059476607,-0.247056678,-0.111328006
0.535919872,,1.978770733,-1.754602734,0.457645714,-1.77860767,4.747740269,3.105558157,,0.076673478,-0.093981892,-0.183988214,0.022266692,-0.001677792,-0.191579834,,-1.013298392,-1.681357861,-0.869822502,0.082352221,-0.259256989,-0.231806263
0.543929856,,1.979358673,-1.755382363,0.456161559,-1.778367821,4.747716427,3.104062319,,0.074295804,-0.093560047,-0.183540806,0.023752734,-0.001605886,-0.18690598,,-0.988638461,-1.569267392,-0.952769458,0,-0.257731974,-0.205880553
0.551869952,,1.979969502,-1.75613815,0.454617828,-1.778199975,4.747644424,3.102602482,,0.074346937,-0.092460692,-0.182722688,0.025790052,-0.006878946,-0.186019152,,-1.062618256,-1.605136395,-1.159016013,-0.0259257,-0.205880553,-0.154029161
0.559919872,,1.980545044,-1.756845776,0.453109711,-1.777984921,4.747668266,3.10108304,,0.073209234,-0.091028981,-0.184358925,0.02677276,-0.004961469,-0.176815256,,-1.035716534,-1.690325141,-0.925867736,-0.082352221,-0.195205271,-0.279082537
0.567849984,,1.981156349,-1.757577244,0.451589942,-1.777781312,4.747656345,3.099611521,,0.072403893,-0.089840144,-0.183579162,0.022362564,-0.003067962,-0.188799486,,-1.111938,-1.712743282,-0.860855222,-0.144878909,-0.208930641,-0.088452391
